AQI Category,AQI Value,CO AQI Value,Ozone AQI Value,NO2 AQI Value,PM2.5 AQI Value
0,81,1,20,8,81
0,81,1,20,8,81
1,39,1,39,2,35
4,109,2,109,3,93
1,50,1,32,5,50
2,150,1,81,3,150
1,42,1,42,0,32
1,21,1,2,0,21
1,21,1,2,0,21
4,140,3,138,7,140
1,45,1,45,0,24
4,143,1,32,0,143
4,129,1,35,0,129
1,30,1,28,1,30
1,30,0,21,0,30
0,54,1,30,2,54
0,54,1,30,2,54
0,54,1,30,2,54
0,54,1,30,2,54
2,184,6,184,13,163
5,323,1,54,0,268
5,323,1,54,0,268
0,55,1,11,11,55
0,52,1,36,0,52
1,39,1,10,2,39
1,45,1,45,0,32
1,34,1,34,3,26
1,48,1,16,8,48
0,51,1,17,11,51
0,55,1,13,3,55
1,29,1,29,0,8
1,36,1,26,5,36
0,68,1,22,4,68
0,68,1,22,4,68
0,68,1,22,4,68
0,68,1,22,4,68
0,61,1,31,2,61
1,35,1,35,0,15
1,39,1,28,1,39
1,34,1,34,0,22
1,37,1,37,0,29
0,54,1,46,3,54
0,54,1,46,3,54
0,52,1,28,1,52
0,62,1,28,2,62
0,62,1,28,2,62
1,28,0,28,3,24
1,37,1,15,10,37
1,37,1,15,10,37
2,150,3,133,9,150
1,41,1,23,2,41
1,35,1,35,1,27
0,72,0,26,0,72
0,63,1,9,4,63
1,43,0,14,3,43
1,41,1,10,0,41
0,52,1,28,8,52
1,38,1,38,1,21
0,66,1,40,1,66
0,68,1,36,2,68
4,103,1,39,1,103
4,103,1,39,1,103
1,35,1,35,1,21
1,39,1,39,0,8
1,30,1,9,1,30
1,50,1,26,11,50
1,21,0,21,0,7
0,69,2,8,6,69
0,69,2,8,6,69
1,35,1,35,1,31
1,29,1,13,1,29
1,22,0,22,0,4
1,40,1,9,1,40
1,35,1,34,4,35
0,88,2,10,20,88
0,88,2,10,20,88
0,88,2,10,20,88
0,88,2,10,20,88
0,88,2,10,20,88
0,88,2,10,20,88
2,154,4,0,14,154
0,85,0,26,0,85
1,29,1,2,2,29
1,43,1,43,5,43
1,43,1,43,5,43
0,56,1,35,2,56
0,62,1,44,1,62
1,36,0,33,1,36
1,14,1,5,0,14
0,94,1,25,3,94
1,34,1,34,0,5
1,34,0,33,1,34
1,44,1,21,12,44
2,150,3,150,2,96
4,136,2,136,2,81
4,120,2,120,1,81
0,59,1,21,5,59
2,159,4,127,1,159
1,31,1,15,3,31
0,69,1,37,1,69
1,41,1,15,3,41
1,41,1,15,3,41
0,62,1,34,0,62
0,62,1,34,0,62
1,36,0,33,1,36
0,63,1,29,2,63
4,139,1,25,1,139
1,31,1,23,4,31
1,49,1,20,10,49
1,49,1,20,10,49
3,275,15,8,20,275
1,34,0,34,1,34
0,60,1,19,0,60
2,181,7,8,19,181
1,47,2,21,6,47
1,42,1,42,0,28
1,36,1,36,1,28
0,57,2,20,8,57
0,66,2,28,8,66
0,52,1,36,4,52
0,55,1,43,2,55
0,67,1,37,0,67
0,54,1,32,5,54
0,78,3,10,22,78
0,78,3,10,22,78
0,78,3,10,22,78
1,43,1,43,0,23
0,54,1,40,1,54
4,106,1,25,0,106
0,86,2,19,23,86
0,83,1,46,1,83
4,102,2,58,1,102
1,33,1,33,3,16
1,48,2,29,0,48
1,46,1,18,0,46
1,34,1,34,4,21
0,65,1,47,1,65
1,34,1,34,1,26
1,42,1,7,1,42
0,74,2,18,19,74
0,74,2,18,19,74
0,74,2,18,19,74
0,53,1,44,0,53
4,132,2,31,6,132
1,34,1,34,0,3
0,52,1,45,2,52
1,48,1,48,1,40
4,135,3,30,10,135
1,39,1,39,0,11
1,35,1,35,0,6
1,48,1,48,1,33
1,29,1,29,0,10
0,69,2,33,5,69
1,50,1,32,5,50
0,67,1,64,0,67
0,80,1,36,4,80
1,28,0,28,1,14
1,31,1,31,4,24
1,46,1,44,1,46
0,64,2,30,6,64
0,67,2,14,19,67
0,57,2,23,13,57
4,132,3,20,12,132
0,72,2,18,18,72
1,49,2,49,0,32
0,94,2,56,1,94
0,55,1,15,10,55
0,72,2,3,12,72
0,72,2,3,12,72
0,72,2,3,12,72
0,72,2,3,12,72
0,80,3,4,17,80
0,80,3,4,17,80
0,55,0,34,0,55
0,64,1,39,2,64
0,79,2,15,5,79
1,50,1,29,4,50
0,60,1,31,3,60
0,79,2,21,2,79
1,45,1,33,2,45
1,31,1,31,3,25
1,25,1,21,0,25
0,82,3,20,1,82
0,77,2,18,1,77
1,35,1,35,1,30
1,45,1,42,2,45
0,66,1,45,0,66
1,32,1,30,1,32
1,48,1,48,1,41
1,50,1,32,3,50
0,86,2,18,4,86
1,38,1,25,3,38
0,57,1,57,0,49
0,55,2,19,8,55
0,63,1,42,2,63
1,42,1,42,0,35
1,17,0,17,1,14
0,72,1,45,0,72
1,43,1,43,0,26
1,48,1,42,1,48
1,37,0,37,0,28
1,27,1,27,0,24
0,57,1,40,1,57
0,64,1,55,0,64
0,64,1,55,0,64
2,156,3,63,2,156
0,99,2,15,5,99
1,42,1,42,1,17
0,68,1,64,0,68
0,68,1,64,0,68
0,74,1,74,2,24
1,35,1,30,0,35
0,54,1,41,0,54
0,60,1,42,0,60
0,74,1,39,1,74
0,56,1,45,1,56
0,65,3,11,12,65
0,65,3,11,12,65
0,65,3,11,12,65
0,65,3,11,12,65
0,65,3,11,12,65
0,65,3,11,12,65
0,63,1,39,0,63
0,61,1,44,1,61
1,47,1,47,0,12
0,65,1,65,0,64
1,48,1,48,0,23
1,35,1,35,0,21
0,52,1,52,1,49
0,63,1,27,6,63
1,38,1,38,0,32
1,44,1,39,1,44
4,144,1,26,1,144
0,52,1,47,1,52
1,46,1,24,0,46
2,150,3,27,9,150
1,36,1,36,0,33
1,45,1,45,0,31
0,52,2,29,4,52
1,50,1,31,3,50
0,68,2,13,14,68
0,67,0,22,0,67
1,27,1,23,5,27
0,62,1,36,3,62
1,50,1,43,2,50
1,34,1,33,5,34
0,52,1,21,3,52
4,145,3,145,1,103
4,145,3,145,1,103
0,52,1,44,2,52
0,55,1,33,5,55
0,55,1,33,5,55
0,83,2,13,3,83
0,57,1,38,0,57
0,55,1,31,3,55
2,161,4,147,2,161
0,74,1,37,2,74
0,58,1,28,2,58
0,56,2,22,10,56
1,42,1,28,5,42
1,42,1,28,5,42
0,96,1,17,1,96
0,65,1,54,0,65
0,69,1,69,0,56
1,32,1,22,0,32
0,62,1,24,1,62
0,93,3,20,19,93
1,50,1,7,17,50
1,38,1,23,0,38
1,24,0,24,0,19
1,48,1,37,2,48
1,50,2,50,4,47
1,24,0,24,0,9
0,71,1,50,0,71
1,39,1,6,0,39
1,33,1,33,1,22
0,59,2,33,5,59
1,49,1,22,8,49
0,83,0,22,0,83
2,172,2,39,2,172
0,52,1,32,3,52
1,34,1,34,1,28
1,44,1,44,0,36
1,45,1,19,1,45
1,50,0,28,0,50
1,44,1,22,0,44
0,52,1,36,2,52
1,45,1,34,4,45
0,70,1,19,3,70
2,187,4,187,3,147
1,34,0,34,1,16
1,34,0,34,1,16
0,58,0,23,0,58
0,54,1,17,11,54
4,128,1,28,2,128
4,128,1,28,2,128
4,128,1,28,2,128
0,54,2,18,3,54
0,62,1,27,7,62
1,33,0,33,0,15
0,63,1,16,10,63
2,183,2,122,0,183
0,51,1,12,0,51
1,35,1,29,1,35
1,38,2,35,7,38
1,40,1,28,4,40
1,38,1,33,5,38
1,38,1,33,5,38
0,65,1,33,3,65
1,28,1,28,1,25
4,145,1,25,13,145
0,87,1,20,1,87
0,53,1,34,2,53
2,155,1,20,1,155
0,57,1,24,1,57
1,25,0,6,0,25
0,81,1,37,2,81
1,44,1,34,0,44
1,36,1,36,0,21
1,50,1,18,2,50
2,173,5,117,6,173
0,51,2,47,4,51
1,42,1,19,0,42
0,64,1,51,0,64
0,70,1,63,0,70
1,38,1,38,0,37
0,55,1,47,0,55
0,55,1,47,0,55
2,162,1,45,0,162
1,24,0,11,11,24
0,95,2,16,3,95
1,46,1,46,1,41
0,66,2,31,5,66
0,66,2,31,5,66
1,48,1,44,2,48
0,80,2,44,2,80
0,80,2,44,2,80
0,51,1,34,3,51
0,74,1,60,2,74
1,50,1,38,2,50
0,66,1,58,0,66
1,40,1,40,0,14
0,64,1,39,0,64
1,35,1,27,2,35
0,53,1,44,0,53
1,33,1,28,1,33
0,61,1,27,9,61
1,37,0,24,0,37
2,193,5,193,5,155
0,62,2,25,11,62
1,39,1,39,0,15
1,45,1,17,0,45
1,36,1,27,3,36
1,38,1,38,0,27
1,33,1,33,0,33
1,33,1,33,3,33
1,29,0,29,3,23
1,49,1,30,10,49
1,49,1,30,10,49
0,62,1,45,4,62
1,26,1,11,1,26
1,30,1,30,3,28
0,95,4,16,2,95
0,65,2,22,6,65
0,65,2,22,6,65
1,48,1,48,2,29
0,54,1,18,13,54
1,17,0,17,1,16
1,44,0,22,0,44
1,33,1,30,0,33
0,89,3,14,2,89
4,147,1,42,0,147
0,71,1,26,4,71
0,82,1,19,1,82
0,81,2,8,29,81
0,81,2,8,29,81
0,89,2,44,1,89
2,197,5,197,6,159
0,81,2,10,29,81
4,123,0,18,0,123
1,45,1,41,3,45
1,38,1,29,4,38
0,51,1,20,5,51
1,35,1,35,2,25
0,68,3,3,6,68
0,68,3,3,6,68
1,49,1,29,6,49
4,140,1,19,1,140
1,25,1,25,0,20
1,39,0,39,0,21
0,65,1,20,4,65
0,59,1,41,1,59
0,60,1,24,2,60
0,75,2,14,25,75
0,75,2,14,25,75
0,83,3,6,30,83
0,91,3,2,6,91
0,91,3,2,6,91
0,91,3,2,6,91
1,37,1,37,1,23
2,154,5,10,18,154
1,45,1,35,3,45
1,45,1,35,3,45
1,34,1,28,3,34
1,21,0,21,0,10
4,101,2,42,0,101
0,54,1,48,2,54
2,185,36,10,22,185
1,32,0,32,0,20
1,32,1,32,1,29
1,29,0,29,1,24
1,37,0,37,0,20
1,34,0,34,1,20
1,36,1,17,7,36
0,79,1,19,0,79
2,153,0,26,0,153
0,63,5,21,2,63
0,52,1,24,9,52
0,52,1,24,9,52
0,52,1,24,9,52
5,500,0,37,0,471
5,500,0,37,0,471
1,33,1,33,2,25
1,36,1,31,3,36
1,35,1,35,2,25
4,119,3,1,15,119
0,51,1,51,0,34
1,30,1,30,0,10
2,170,3,96,2,170
0,57,1,52,2,57
1,39,1,19,6,39
1,37,0,37,1,18
1,24,0,24,0,10
1,44,1,35,2,44
0,51,1,18,1,51
0,51,1,23,0,51
0,61,2,26,18,61
0,61,2,26,18,61
0,66,1,66,1,28
0,52,1,27,3,52
1,46,1,34,2,46
0,58,1,22,8,58
4,100,0,34,0,100
1,27,0,23,1,27
0,51,1,22,4,51
1,49,1,49,1,23
1,37,1,8,0,37
1,41,1,41,3,36
1,26,0,26,0,3
1,36,1,36,0,35
3,243,5,1,20,243
1,37,1,26,2,37
1,43,1,11,2,43
0,57,2,33,4,57
4,129,4,2,17,129
1,28,1,28,2,16
1,28,1,28,2,16
1,45,1,13,3,45
1,37,0,37,0,32
1,41,1,28,4,41
1,38,0,31,2,38
0,52,1,14,9,52
0,60,2,16,18,60
1,37,1,18,0,37
0,99,2,28,6,99
0,56,1,56,1,16
1,29,0,29,3,25
0,60,2,14,23,60
0,58,1,22,8,58
0,77,2,5,16,77
0,55,2,18,17,55
1,46,1,27,3,46
1,38,1,38,1,11
1,11,0,11,1,11
1,11,0,11,1,11
4,113,2,22,12,113
0,69,1,22,7,69
1,46,0,25,0,46
0,67,2,4,4,67
1,44,1,44,1,19
0,87,3,2,7,87
0,87,3,2,7,87
1,28,1,20,1,28
1,43,1,43,1,17
1,27,1,27,2,16
1,33,0,33,1,30
0,52,1,43,0,52
0,89,2,10,20,89
1,13,0,13,0,0
0,71,1,13,10,71
1,36,1,36,0,13
1,36,1,36,0,13
1,46,1,32,2,46
0,63,1,30,5,63
1,30,0,22,4,30
1,34,1,12,9,34
1,22,0,22,0,10
0,91,2,8,10,91
2,178,4,178,2,142
1,32,0,28,2,32
1,36,1,24,4,36
0,65,1,46,3,65
1,31,0,31,1,14
0,68,2,9,6,68
0,97,1,34,6,97
1,17,0,16,0,17
4,111,3,10,15,111
1,46,1,28,2,46
0,87,0,37,0,87
2,160,1,44,0,160
0,70,2,4,20,70
2,155,2,155,5,139
0,68,1,68,3,31
1,29,0,27,1,29
1,29,0,13,0,29
0,60,1,27,1,60
0,78,3,8,0,78
0,78,3,8,0,78
0,54,1,12,13,54
0,56,1,26,4,56
1,49,1,34,4,49
1,42,1,21,3,42
0,72,1,38,0,72
0,54,1,34,0,54
1,50,1,28,1,50
2,161,3,161,1,116
1,31,1,27,2,31
1,36,1,19,1,36
0,60,0,24,1,60
2,198,2,160,1,198
1,18,0,18,0,14
1,18,0,18,0,14
2,156,2,12,10,156
0,59,1,16,0,59
0,54,0,22,0,54
1,45,1,45,0,27
1,29,1,25,1,29
1,22,0,15,0,22
1,35,1,35,0,22
0,53,1,39,4,53
0,54,1,39,2,54
5,392,23,37,18,392
0,66,1,21,2,66
1,36,1,27,4,36
1,33,1,33,0,22
1,42,1,32,1,42
1,31,0,31,1,30
1,26,1,26,0,13
0,82,1,41,1,82
0,90,4,2,11,90
0,56,1,46,4,56
0,83,2,28,17,83
1,36,1,18,4,36
0,60,2,29,7,60
1,36,1,36,1,27
0,73,2,39,11,73
0,55,1,9,2,55
1,36,1,36,2,24
1,28,0,28,1,25
1,48,1,31,8,48
0,69,3,22,2,69
0,52,1,15,4,52
1,50,1,10,3,50
1,44,1,2,2,44
1,30,0,30,1,29
2,154,1,46,0,154
0,55,1,49,4,55
4,116,3,116,1,103
4,116,3,116,1,103
4,116,3,116,1,103
3,224,2,8,9,224
0,66,1,36,4,66
1,37,1,37,2,35
1,44,0,22,1,44
0,61,1,32,0,61
1,30,0,25,2,30
0,67,1,41,1,67
1,40,1,5,1,40
1,50,1,9,3,50
0,53,1,35,2,53
1,13,0,10,2,13
1,34,0,34,0,27
0,58,1,18,5,58
0,61,1,20,3,61
0,61,1,20,3,61
0,61,1,20,3,61
0,61,1,20,3,61
0,66,3,33,1,66
1,31,0,28,1,31
1,47,1,43,4,47
1,29,1,27,0,29
1,36,0,24,0,36
1,35,1,35,0,18
4,106,2,14,2,106
1,40,1,40,0,22
0,61,1,32,4,61
0,51,1,20,8,51
1,45,1,25,7,45
0,61,2,13,19,61
0,62,1,30,1,62
0,72,1,36,3,72
0,77,1,37,1,77
1,41,1,23,5,41
0,52,2,11,1,52
0,67,1,13,10,67
1,47,1,33,5,47
0,67,2,26,10,67
3,216,4,96,5,216
1,35,1,22,4,35
1,43,1,23,2,43
1,40,1,24,7,40
1,40,1,24,7,40
1,36,1,20,8,36
1,32,0,12,1,32
1,32,0,12,1,32
0,58,1,25,4,58
0,53,1,32,5,53
1,35,0,28,1,35
1,48,1,48,1,40
1,36,0,21,1,36
2,154,1,37,0,154
1,35,1,35,0,19
1,37,0,26,4,37
0,72,0,23,0,72
0,70,1,31,2,70
1,42,1,8,4,42
1,50,1,40,1,50
1,42,1,25,2,42
0,52,1,26,2,52
1,38,1,3,2,38
4,120,1,34,0,120
1,32,0,32,0,13
1,13,1,9,0,13
4,140,1,38,0,140
1,30,1,22,4,30
1,44,1,25,2,44
1,31,1,29,2,31
0,57,1,30,8,57
0,95,2,11,5,95
0,62,1,38,3,62
0,68,1,22,16,68
0,68,1,22,16,68
0,82,0,22,0,82
1,50,1,30,0,50
1,27,1,27,0,17
1,30,1,30,2,28
0,52,1,28,3,52
1,40,1,35,5,40
1,28,0,28,2,28
0,51,1,41,2,51
1,50,1,36,4,50
1,50,1,36,4,50
1,50,1,36,4,50
1,32,0,32,2,28
1,37,1,37,1,37
1,45,1,19,0,45
1,42,1,42,0,26
0,88,2,19,4,88
1,47,1,38,2,47
0,62,1,35,4,62
1,29,0,29,0,22
4,118,0,29,0,118
4,118,0,29,0,118
0,74,2,22,6,74
1,22,1,13,1,22
1,37,1,37,4,34
0,52,1,20,0,52
1,27,1,19,0,27
1,37,1,37,2,14
0,51,1,41,3,51
0,51,1,41,3,51
0,51,1,41,3,51
1,36,1,36,0,28
1,50,1,48,2,50
0,74,2,17,19,74
1,40,1,33,2,40
1,49,1,33,1,49
1,44,1,28,4,44
0,62,1,44,1,62
0,68,1,47,0,68
0,79,2,19,9,79
1,48,1,20,6,48
0,54,1,48,1,54
3,270,5,1,25,270
3,270,5,1,25,270
0,78,1,15,5,78
2,159,3,5,11,159
0,70,1,36,2,70
0,56,1,38,4,56
1,50,1,30,2,50
0,60,2,25,13,60
0,66,1,33,1,66
4,108,4,5,10,108
1,46,1,27,1,46
1,36,1,30,0,36
0,52,1,15,4,52
0,53,1,14,2,53
0,73,1,57,1,73
1,50,1,24,4,50
1,42,1,29,3,42
1,43,1,7,11,43
1,40,1,29,5,40
1,44,1,44,3,44
1,31,0,31,0,10
1,31,0,31,0,10
1,26,0,16,0,26
0,56,1,30,1,56
1,43,1,19,0,43
1,39,1,20,2,39
1,34,0,34,0,33
1,34,0,34,1,31
1,50,2,40,7,50
1,18,0,18,0,11
0,51,1,31,3,51
1,48,1,27,4,48
1,48,1,27,4,48
0,55,1,45,0,55
0,69,1,39,1,69
0,73,2,14,21,73
0,73,2,14,21,73
0,51,1,29,3,51
2,171,3,171,2,103
1,29,0,29,1,18
0,52,1,7,3,52
0,68,1,16,6,68
3,201,1,44,0,201
0,75,2,71,1,75
0,75,2,71,1,75
1,47,1,18,0,47
1,50,1,26,11,50
1,50,1,26,11,50
1,50,1,26,11,50
2,159,1,32,0,159
0,72,1,37,2,72
0,75,2,22,9,75
0,55,1,23,9,55
0,62,2,11,16,62
1,46,1,25,4,46
4,128,4,69,3,128
4,128,4,69,3,128
4,128,4,69,3,128
0,52,1,24,3,52
1,46,1,46,0,7
0,76,1,40,3,76
4,102,2,26,11,102
0,52,2,16,20,52
0,53,1,38,2,53
0,52,0,29,2,52
1,23,0,11,1,23
1,28,1,28,2,20
1,36,1,30,1,36
1,24,1,6,2,24
1,33,0,33,0,33
0,71,1,19,0,71
0,69,2,14,21,69
0,64,2,16,27,64
0,92,1,35,4,92
0,55,1,32,1,55
1,37,1,37,0,15
1,35,1,18,5,35
1,34,1,34,0,13
4,133,1,46,0,133
0,99,2,43,0,99
1,44,1,44,0,24
0,69,1,29,0,69
0,75,1,36,0,75
0,62,1,19,0,62
1,48,1,21,3,48
4,112,3,6,33,112
1,36,1,36,0,35
0,60,1,21,0,60
1,34,1,34,1,14
1,42,0,22,0,42
1,31,1,28,1,31
0,62,1,45,4,62
1,34,1,32,4,34
1,18,1,18,0,16
0,53,1,7,8,53
1,40,1,40,0,11
1,32,0,32,2,15
0,60,1,24,1,60
0,52,1,29,6,52
0,52,1,29,6,52
0,52,1,29,6,52
1,27,0,19,0,27
1,34,1,34,0,21
1,25,0,25,0,21
0,53,1,14,0,53
1,40,1,24,1,40
0,88,2,86,1,88
4,129,4,2,14,129
1,40,1,40,0,25
0,56,1,35,0,56
1,32,1,32,0,28
2,158,3,28,3,158
1,44,1,34,3,44
0,57,2,13,17,57
0,69,1,41,1,69
0,55,1,28,9,55
0,54,1,27,0,54
1,33,1,30,0,33
0,85,2,14,8,85
1,46,1,46,1,35
1,28,1,28,2,26
1,35,1,32,3,35
1,36,1,36,1,32
1,38,1,23,2,38
1,41,1,13,1,41
1,30,0,28,2,30
1,50,1,25,0,50
1,31,1,31,1,26
1,43,1,32,8,43
0,69,1,69,1,66
0,51,1,21,5,51
1,31,0,25,1,31
0,78,3,1,28,78
0,78,3,1,28,78
1,43,1,29,8,43
1,28,0,28,0,15
1,25,0,25,0,18
1,32,1,16,0,32
4,101,2,101,2,79
0,64,1,15,10,64
1,46,1,21,2,46
1,35,1,35,2,24
0,55,1,41,0,55
0,57,1,25,0,57
0,55,2,31,0,55
1,38,1,34,0,38
1,40,1,1,4,40
0,87,0,28,0,87
1,29,0,29,0,23
4,121,19,19,13,121
0,86,2,9,0,86
1,47,0,30,0,47
4,132,2,132,2,78
0,95,1,23,10,95
0,95,1,23,10,95
0,57,1,27,1,57
5,328,2,107,1,328
1,36,1,36,0,23
1,32,0,32,2,22
1,47,1,36,4,47
1,47,1,36,4,47
1,47,1,36,4,47
0,91,1,31,2,91
1,45,1,45,3,34
4,118,4,12,34,118
0,63,1,40,0,63
0,80,1,33,1,80
1,50,1,39,3,50
1,50,1,39,3,50
1,50,1,39,3,50
2,171,1,49,1,171
1,38,1,28,0,38
1,32,1,32,0,16
1,36,1,35,0,36
4,119,4,15,35,119
1,37,1,31,2,37
2,182,2,18,10,182
0,70,1,22,0,70
1,35,0,35,0,33
1,25,1,25,2,23
4,100,4,8,7,100
2,170,1,33,1,170
0,57,1,30,1,57
0,57,1,30,0,57
1,36,1,36,1,27
2,155,3,155,3,117
2,155,3,155,3,117
0,54,1,30,0,54
1,49,1,24,5,49
0,52,1,6,3,52
0,52,1,6,3,52
1,33,1,33,2,29
1,46,1,46,1,37
0,56,1,46,4,56
0,53,2,15,21,53
0,51,1,22,10,51
0,51,1,22,10,51
1,29,1,19,0,29
1,31,1,27,0,31
0,76,1,32,3,76
1,46,1,26,3,46
0,64,1,34,1,64
1,23,0,23,0,19
1,23,0,23,0,19
0,71,2,7,7,71
0,71,2,7,7,71
1,31,0,28,0,31
1,39,1,16,3,39
0,59,1,20,1,59
2,160,0,25,0,160
4,142,2,142,1,119
4,142,2,142,1,119
0,66,2,15,20,66
0,60,2,19,18,60
0,56,2,18,15,56
1,28,0,28,1,27
1,48,0,24,1,48
1,48,0,24,1,48
1,48,0,24,1,48
0,82,2,42,10,82
1,26,0,25,0,26
0,69,2,8,0,69
0,68,1,23,4,68
1,38,1,30,3,38
1,34,1,34,0,8
1,32,1,31,1,32
1,30,0,30,1,28
1,41,0,27,3,41
0,52,1,45,3,52
0,52,1,45,3,52
0,59,1,41,5,59
0,68,2,18,11,68
1,34,0,20,1,34
1,37,1,27,0,37
1,32,1,2,2,32
1,38,1,38,0,10
0,62,1,45,2,62
0,86,1,37,3,86
1,36,2,36,4,33
1,50,1,38,1,50
1,38,1,38,0,24
2,155,0,28,0,155
0,72,3,9,0,72
1,15,0,15,0,15
1,30,1,30,2,25
1,31,1,31,1,20
1,26,0,26,0,8
0,56,1,43,2,56
1,38,1,20,6,38
0,65,1,65,2,55
0,87,1,20,4,87
1,33,1,28,6,33
1,33,1,32,0,33
1,48,1,34,2,48
1,33,1,33,4,16
2,184,2,18,4,184
1,45,1,41,0,45
4,113,3,80,5,113
0,53,0,15,3,53
0,56,1,30,5,56
1,47,1,35,2,47
0,57,1,16,0,57
0,65,1,38,2,65
0,62,1,15,11,62
1,36,1,36,0,22
0,61,2,38,9,61
4,126,4,27,6,126
1,44,1,28,0,44
0,54,1,39,7,54
0,54,1,39,7,54
1,24,0,21,8,24
1,30,1,14,1,30
1,41,2,36,4,41
1,43,1,43,0,36
1,43,1,35,1,43
1,33,1,22,0,33
0,57,1,19,0,57
1,43,1,31,0,43
1,27,0,27,0,7
1,27,0,27,0,7
0,58,1,24,0,58
0,60,1,45,2,60
4,137,3,29,10,137
1,50,1,50,1,38
4,123,1,40,0,123
0,53,2,21,6,53
0,60,1,17,10,60
0,63,1,14,8,63
0,58,1,48,3,58
0,66,1,41,1,66
1,33,1,1,0,33
0,54,1,36,4,54
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,66,2,32,7,66
0,57,1,21,13,57
1,35,1,35,1,33
0,55,0,25,0,55
0,76,3,20,8,76
0,74,1,4,4,74
0,74,1,4,4,74
0,74,1,4,4,74
0,74,1,4,4,74
0,74,1,4,4,74
0,74,1,4,4,74
0,74,1,4,4,74
0,74,1,4,4,74
0,74,1,4,4,74
0,74,1,4,4,74
1,45,1,24,4,45
0,57,2,29,12,57
1,36,0,36,0,31
1,32,1,32,1,19
0,52,2,19,13,52
1,48,1,21,5,48
0,57,2,9,7,57
1,40,1,4,1,40
1,43,1,43,2,35
1,42,1,42,6,32
0,53,1,30,4,53
0,53,1,30,4,53
1,30,0,30,1,26
1,29,0,25,2,29
1,48,1,35,4,48
1,48,1,35,4,48
1,48,1,35,4,48
1,48,1,35,4,48
1,48,1,35,4,48
1,48,1,35,4,48
1,43,1,30,9,43
0,90,3,21,18,90
1,42,0,37,0,42
1,27,1,21,8,27
1,27,1,21,8,27
0,75,1,37,1,75
1,46,1,25,2,46
2,171,2,66,1,171
2,166,3,11,14,166
1,18,1,4,2,18
1,18,1,4,2,18
1,18,1,4,2,18
1,32,0,32,1,28
1,33,1,23,1,33
0,54,1,24,3,54
0,51,0,22,0,51
1,41,1,41,1,16
0,52,1,7,3,52
1,38,1,24,8,38
1,24,0,20,0,24
1,24,0,20,0,24
0,73,1,34,1,73
0,73,1,34,1,73
0,73,1,34,1,73
1,35,0,18,1,35
1,42,1,39,3,42
0,99,1,43,1,99
1,50,1,40,1,50
0,79,2,79,1,69
0,53,2,1,2,53
1,45,1,12,4,45
0,62,1,22,5,62
0,62,1,22,5,62
0,61,1,61,2,49
0,70,1,20,0,70
1,31,1,31,1,29
1,33,1,33,0,28
1,45,1,31,1,45
0,86,1,46,0,86
0,83,3,2,2,83
0,75,2,36,9,75
0,64,2,23,14,64
2,166,4,159,1,166
1,43,0,22,0,43
4,111,2,10,8,111
5,500,0,37,0,500
1,37,1,33,5,37
0,52,1,39,1,52
1,46,1,21,6,46
1,46,1,21,6,46
1,46,1,21,6,46
1,46,1,21,6,46
1,46,1,21,6,46
0,56,1,27,0,56
1,33,1,27,1,33
1,30,1,24,5,30
1,48,0,27,0,48
1,30,0,30,1,26
1,19,0,16,0,19
1,43,0,43,0,22
1,33,1,10,1,33
1,43,0,20,0,43
1,50,1,46,3,50
1,50,1,46,3,50
1,50,1,46,3,50
1,50,1,46,3,50
1,50,1,46,3,50
0,66,1,24,12,66
1,27,1,4,1,27
1,27,1,4,1,27
1,48,1,43,0,48
1,18,0,18,0,14
1,38,1,26,2,38
1,33,1,33,3,32
1,38,1,24,3,38
1,50,1,16,10,50
2,181,1,45,0,181
0,56,1,56,1,19
1,44,1,38,1,44
0,51,1,34,2,51
1,25,0,25,1,23
0,77,1,77,0,30
0,70,1,70,0,38
0,97,1,56,0,97
2,153,2,25,7,153
1,39,1,39,0,33
1,17,0,17,0,12
1,17,0,17,0,12
0,53,1,46,2,53
0,63,2,23,1,63
1,48,0,25,0,48
2,156,3,91,2,156
1,28,1,28,1,14
0,72,2,35,5,72
0,67,2,22,17,67
1,43,1,3,2,43
1,43,1,3,2,43
1,43,1,3,2,43
0,82,1,23,7,82
4,149,4,20,18,149
0,52,1,40,2,52
0,63,1,30,2,63
1,41,1,25,1,41
0,64,1,31,5,64
0,65,1,28,0,65
1,48,0,25,0,48
0,52,1,27,1,52
0,67,1,36,4,67
1,29,1,6,2,29
1,45,1,45,1,20
1,45,1,37,0,45
1,34,1,34,0,27
0,61,1,37,1,61
0,51,1,30,0,51
1,50,1,42,2,50
1,31,1,31,4,21
1,31,1,31,4,21
4,124,2,51,2,124
2,156,3,156,0,155
0,59,2,21,0,59
0,70,1,38,2,70
1,39,1,29,0,39
1,28,1,28,0,16
0,53,1,31,6,53
4,135,1,39,0,135
1,36,1,33,7,36
0,67,1,25,2,67
1,49,1,37,1,49
4,130,3,1,8,130
0,52,1,48,0,52
0,52,1,48,0,52
0,54,1,20,0,54
0,61,1,45,0,61
1,40,1,40,0,17
1,47,1,30,1,47
1,47,1,30,1,47
0,76,1,70,2,76
0,76,1,70,2,76
1,25,1,25,5,19
0,52,1,44,0,52
0,63,1,34,0,63
